transaction_id,merchant_id,timestamp,amount,merchant_category,merchant_size,payment_method,status,failure_reason
T00000312,M00099,2025-09-14 07:05:37,1845.6,Retail,Small,Wallet,Success,
T00000313,M00094,2025-02-27 17:00:34,7846.13,SaaS,Small,UPI,Success,
T00000314,M00086,2025-10-24 06:29:19,1258.05,Food Delivery,Large,UPI,Success,
T00000315,M00086,2025-06-26 20:07:09,1753.52,Food Delivery,Large,UPI,Failed,Bank Decline
T00000316,M00079,2025-08-11 01:32:25,176.9,Food Delivery,Large,Credit Card,Success,
T00000317,M00055,2025-11-29 10:37:09,13311.91,SaaS,Medium,Net Banking,Success,
T00000318,M00072,2025-10-01 21:12:00,792.93,Media,Small,Credit Card,Success,
T00000319,M00021,2025-05-29 01:19:54,1789.0,E-commerce,Small,UPI,Success,
T00000320,M00090,2025-03-01 01:43:27,11972.59,Healthcare,Medium,Debit Card,Success,
T00000321,M00001,2025-01-15 09:02:52,589.57,Food Delivery,Small,UPI,Success,
T00000322,M00040,2025-02-08 23:27:57,19540.31,Professional Services,Small,Net Banking,Success,
T00000323,M00067,2025-06-20 23:57:04,793.28,Food Delivery,Medium,Credit Card,Success,
T00000324,M00024,2025-02-25 23:37:33,1135.36,Gaming,Small,Credit Card,Success,
T00000325,M00079,2025-09-12 07:00:15,262.57,Food Delivery,Large,Credit Card,Success,
T00000326,M00086,2025-04-13 22:11:28,1104.44,Food Delivery,Large,UPI,Success,
T00000327,M00077,2025-09-27 00:28:29,6889.95,Professional Services,Medium,Credit Card,Success,
T00000328,M00093,2025-09-19 21:28:02,7606.3,SaaS,Small,Net Banking,Success,
T00000329,M00013,2025-05-28 13:56:39,3408.46,E-commerce,Small,Debit Card,Success,
T00000330,M00046,2025-07-09 12:00:00,12175.4,Professional Services,Small,Net Banking,Success,
T00000331,M00038,2025-01-14 22:36:13,2692.67,Education,Small,Debit Card,Success,
T00000332,M00052,2025-04-22 14:33:59,21039.46,Travel,Medium,Credit Card,Failed,Technical Error
T00000333,M00049,2025-02-05 02:23:47,1264.68,Retail,Medium,Wallet,Success,
T00000334,M00058,2025-12-05 21:01:40,1480.5,Food Delivery,Small,UPI,Success,
T00000335,M00010,2025-03-06 14:37:55,1521.28,Retail,Medium,UPI,Success,
T00000336,M00084,2025-11-06 04:35:41,163.53,Food Delivery,Small,Net Banking,Success,
T00000337,M00050,2025-05-20 05:07:13,10568.01,SaaS,Small,Wallet,Success,
T00000338,M00046,2025-08-08 18:49:54,15478.33,Professional Services,Small,Net Banking,Success,
T00000339,M00019,2025-03-11 22:15:06,4923.65,E-commerce,Medium,Wallet,Success,
T00000340,M00088,2025-08-29 16:07:09,754.43,Food Delivery,Small,UPI,Success,
T00000341,M00086,2025-07-13 06:35:41,1290.3,Food Delivery,Large,UPI,Success,
T00000342,M00022,2025-04-09 15:14:25,378.67,Food Delivery,Small,Wallet,Success,
T00000343,M00066,2025-09-16 23:24:21,2326.9,Education,Large,Net Banking,Success,
T00000344,M00097,2025-09-21 03:47:28,7506.57,Professional Services,Small,Credit Card,Success,
T00000345,M00049,2025-01-29 16:26:34,1072.52,Retail,Medium,Wallet,Success,
T00000346,M00006,2025-09-06 03:20:25,3658.1,Retail,Small,UPI,Failed,Technical Error
T00000347,M00028,2025-04-08 03:05:03,1773.86,E-commerce,Small,UPI,Failed,Authentication Failure
T00000348,M00082,2025-02-11 10:04:49,6909.58,Education,Large,Debit Card,Success,
T00000349,M00057,2025-08-11 02:42:21,8291.62,Healthcare,Medium,Credit Card,Success,
T00000350,M00078,2025-01-09 12:29:30,15633.41,SaaS,Medium,Net Banking,Failed,Technical Error
T00000351,M00051,2025-06-03 17:10:36,3588.03,Retail,Medium,UPI,Success,
T00000352,M00013,2025-10-17 04:48:59,3357.87,E-commerce,Small,Debit Card,Failed,Payment Timeout
T00000353,M00073,2025-10-17 09:30:28,1390.18,SaaS,Small,Net Banking,Success,
T00000354,M00077,2025-11-07 05:54:57,7741.96,Professional Services,Medium,Credit Card,Success,
T00000355,M00091,2025-11-08 10:32:51,12740.55,Professional Services,Small,Net Banking,Success,
T00000356,M00004,2025-09-21 05:13:21,2801.84,Education,Medium,UPI,Success,
T00000357,M00082,2025-10-26 01:20:45,4467.5,Education,Large,Debit Card,Success,
T00000358,M00038,2025-12-17 20:19:58,1665.24,Education,Small,Debit Card,Success,
T00000359,M00031,2025-01-16 07:26:42,1513.05,Media,Small,Net Banking,Success,
T00000360,M00043,2025-10-12 10:05:16,6876.0,Professional Services,Small,Wallet,Success,
T00000361,M00090,2025-12-20 06:20:44,7985.34,Healthcare,Medium,Debit Card,Success,
T00000362,M00069,2025-02-21 07:49:06,9768.56,Education,Small,Credit Card,Success,
T00000363,M00080,2025-12-07 09:12:17,1080.53,Media,Small,Credit Card,Success,
T00000364,M00042,2025-11-19 12:33:57,9235.0,Healthcare,Small,Debit Card,Success,
T00000365,M00067,2025-12-21 23:33:13,597.64,Food Delivery,Medium,Credit Card,Success,
T00000366,M00098,2025-10-17 22:26:14,8223.32,SaaS,Medium,Credit Card,Success,
T00000367,M00080,2025-11-09 07:59:26,1250.05,Media,Small,Credit Card,Success,
T00000368,M00042,2025-03-29 14:52:52,14924.83,Healthcare,Small,Debit Card,Success,
T00000369,M00062,2025-10-09 06:11:20,3664.66,Retail,Medium,Credit Card,Success,
T00000370,M00074,2025-08-05 10:31:48,775.04,Gaming,Medium,Credit Card,Success,
T00000371,M00020,2025-11-04 01:41:24,6911.84,Healthcare,Small,Net Banking,Success,
T00000372,M00096,2025-05-24 03:28:02,1951.64,Gaming,Small,UPI,Success,
T00000373,M00074,2025-09-19 02:40:13,1035.79,Gaming,Medium,Credit Card,Success,
T00000374,M00089,2025-05-25 06:23:07,9988.98,Education,Small,UPI,Success,
T00000375,M00035,2025-04-01 19:22:41,1126.87,Retail,Small,UPI,Success,
T00000376,M00083,2025-05-08 09:14:24,1690.43,Retail,Small,Debit Card,Success,
T00000377,M00016,2025-03-27 23:17:30,755.97,Retail,Medium,Debit Card,Success,
T00000378,M00043,2025-09-30 06:30:46,3481.25,Professional Services,Small,Wallet,Success,
T00000379,M00072,2025-06-08 13:35:35,928.97,Media,Small,Credit Card,Success,
T00000380,M00004,2025-07-11 07:35:39,2216.08,Education,Medium,UPI,Success,
T00000381,M00090,2025-04-02 04:29:41,10417.8,Healthcare,Medium,Debit Card,Success,
T00000382,M00008,2025-09-18 09:23:04,12418.71,Travel,Small,Credit Card,Failed,Technical Error
T00000383,M00066,2025-07-29 18:57:32,858.18,Education,Large,Net Banking,Success,
T00000384,M00002,2025-06-11 03:00:14,1143.16,Retail,Small,UPI,Success,
T00000385,M00015,2025-11-20 18:34:57,1537.56,E-commerce,Medium,UPI,Success,
T00000386,M00089,2025-01-13 16:56:16,7884.27,Education,Small,UPI,Success,
T00000387,M00091,2025-03-26 09:06:00,5314.28,Professional Services,Small,Net Banking,Success,
T00000388,M00006,2025-02-08 14:03:07,4181.83,Retail,Small,UPI,Failed,Network Error
T00000389,M00098,2025-07-31 10:47:22,16037.96,SaaS,Medium,Credit Card,Success,
T00000390,M00004,2025-04-18 03:24:05,1566.3,Education,Medium,UPI,Success,
T00000391,M00008,2025-02-17 10:36:39,21251.82,Travel,Small,Credit Card,Success,
T00000392,M00006,2025-03-24 08:58:10,2742.46,Retail,Small,UPI,Success,
T00000393,M00085,2025-08-20 21:48:13,452.8,Gaming,Medium,Wallet,Success,
T00000394,M00074,2025-02-18 21:41:44,1041.06,Gaming,Medium,Credit Card,Success,
T00000395,M00020,2025-03-21 16:39:16,12421.65,Healthcare,Small,Net Banking,Success,
T00000396,M00048,2025-03-25 20:48:44,920.63,Food Delivery,Medium,Credit Card,Success,
T00000397,M00050,2025-04-01 11:42:18,11030.42,SaaS,Small,Wallet,Success,
T00000398,M00071,2025-01-02 02:25:45,3029.54,Retail,Small,Debit Card,Success,
T00000399,M00066,2025-02-26 04:35:22,2072.7,Education,Large,Net Banking,Success,
T00000400,M00091,2025-02-12 16:35:16,16621.12,Professional Services,Small,Net Banking,Success,
T00000401,M00086,2025-01-11 00:17:18,1345.35,Food Delivery,Large,UPI,Success,
T00000402,M00088,2025-08-17 16:30:25,823.65,Food Delivery,Small,UPI,Success,
T00000403,M00070,2025-03-09 16:05:32,1117.97,Food Delivery,Large,Debit Card,Success,
T00000404,M00067,2025-02-14 03:17:17,597.59,Food Delivery,Medium,Credit Card,Success,
T00000405,M00039,2025-07-04 22:56:02,1440.41,Gaming,Small,UPI,Success,
T00000406,M00065,2025-06-25 12:59:45,1648.1,E-commerce,Large,Debit Card,Success,
T00000407,M00066,2025-08-27 21:12:40,2272.62,Education,Large,Net Banking,Success,
T00000408,M00040,2025-07-22 12:16:39,14345.59,Professional Services,Small,Net Banking,Success,
T00000409,M00002,2025-09-07 20:22:11,1017.09,Retail,Small,UPI,Success,
T00000410,M00048,2025-06-05 23:20:38,740.65,Food Delivery,Medium,Credit Card,Success,
T00000411,M00057,2025-02-11 22:16:37,3384.58,Healthcare,Medium,Credit Card,Success,
T00000412,M00084,2025-02-01 09:01:18,434.94,Food Delivery,Small,Net Banking,Success,
T00000413,M00041,2025-02-27 14:34:17,5438.99,E-commerce,Small,Wallet,Success,
T00000414,M00051,2025-08-01 23:03:08,4182.64,Retail,Medium,UPI,Success,
T00000415,M00045,2025-05-28 22:17:10,3516.39,Media,Small,Wallet,Success,
T00000416,M00013,2025-08-24 02:59:12,2397.72,E-commerce,Small,Debit Card,Success,
T00000417,M00054,2025-11-05 00:11:28,808.36,Media,Small,Credit Card,Success,
T00000418,M00091,2025-10-26 15:15:07,7525.25,Professional Services,Small,Net Banking,Success,
T00000419,M00041,2025-12-03 02:58:23,4776.19,E-commerce,Small,Wallet,Success,
T00000420,M00063,2025-05-12 15:04:17,6577.38,Healthcare,Small,Credit Card,Success,
T00000421,M00087,2025-06-04 20:26:04,1663.21,Media,Small,Wallet,Success,
T00000422,M00096,2025-09-16 07:15:16,1820.24,Gaming,Small,UPI,Success,
T00000423,M00081,2025-03-01 06:41:52,372.87,Media,Small,UPI,Success,
T00000424,M00096,2025-02-03 03:39:12,1170.12,Gaming,Small,UPI,Success,
T00000425,M00016,2025-02-07 12:02:44,1005.48,Retail,Medium,Debit Card,Success,
T00000426,M00071,2025-01-24 07:03:47,1872.82,Retail,Small,Debit Card,Success,
T00000427,M00095,2025-08-07 02:21:53,338.7,E-commerce,Small,Credit Card,Success,
T00000428,M00028,2025-12-06 06:36:39,1953.2,E-commerce,Small,UPI,Success,
T00000429,M00013,2025-10-19 09:09:21,993.66,E-commerce,Small,Debit Card,Success,
T00000430,M00074,2025-04-22 16:54:01,1388.77,Gaming,Medium,Credit Card,Success,
T00000431,M00029,2025-05-17 13:34:48,5267.85,Retail,Small,Debit Card,Success,
T00000432,M00097,2025-07-07 06:19:51,8847.37,Professional Services,Small,Credit Card,Success,
T00000433,M00003,2025-02-12 00:40:06,3211.91,Education,Small,Credit Card,Success,
T00000434,M00093,2025-04-19 04:26:38,9274.7,SaaS,Small,Net Banking,Success,
T00000435,M00056,2025-11-10 11:50:54,3214.81,E-commerce,Large,Credit Card,Success,
T00000436,M00083,2025-08-30 10:53:09,1834.38,Retail,Small,Debit Card,Success,
T00000437,M00064,2025-09-07 14:23:25,4809.82,Professional Services,Large,Net Banking,Success,
T00000438,M00060,2025-09-27 07:37:11,505.7,Food Delivery,Medium,Debit Card,Success,
T00000439,M00024,2025-03-12 01:35:58,758.25,Gaming,Small,Credit Card,Success,
T00000440,M00037,2025-05-17 07:46:31,10871.13,Education,Medium,UPI,Success,
T00000441,M00064,2025-12-04 19:42:29,9959.69,Professional Services,Large,Net Banking,Success,
T00000442,M00072,2025-10-15 18:19:55,1169.1,Media,Small,Credit Card,Success,
T00000443,M00046,2025-01-12 21:44:41,18108.46,Professional Services,Small,Net Banking,Success,
T00000444,M00038,2025-06-26 04:17:06,3861.03,Education,Small,Debit Card,Success,
T00000445,M00068,2025-05-24 17:08:41,1335.81,Retail,Medium,Debit Card,Failed,Payment Timeout
T00000446,M00053,2025-02-02 23:51:25,5260.76,Education,Small,Net Banking,Success,
T00000447,M00009,2025-03-02 10:06:35,995.14,Gaming,Small,Credit Card,Success,
T00000448,M00062,2025-04-16 16:10:56,5729.91,Retail,Medium,Credit Card,Success,
T00000449,M00022,2025-06-14 16:06:14,280.83,Food Delivery,Small,Wallet,Success,
T00000450,M00033,2025-10-21 04:34:48,4145.77,E-commerce,Small,UPI,Success,
T00000451,M00031,2025-05-15 01:14:39,1334.12,Media,Small,Net Banking,Success,
T00000452,M00039,2025-07-08 23:44:45,2177.75,Gaming,Small,UPI,Success,
T00000453,M00046,2025-04-30 18:40:37,17824.18,Professional Services,Small,Net Banking,Success,
T00000454,M00025,2025-01-03 23:38:55,1215.07,Food Delivery,Small,UPI,Success,
T00000455,M00010,2025-03-24 00:50:36,2067.97,Retail,Medium,UPI,Success,
T00000456,M00065,2025-02-16 14:20:06,745.01,E-commerce,Large,Debit Card,Success,
T00000457,M00015,2025-10-18 02:40:34,1900.1,E-commerce,Medium,UPI,Success,
T00000458,M00006,2025-03-31 08:47:14,3550.57,Retail,Small,UPI,Success,
T00000459,M00094,2025-11-20 15:25:26,10032.68,SaaS,Small,UPI,Success,
T00000460,M00006,2025-10-16 04:19:35,2516.11,Retail,Small,UPI,Success,
T00000461,M00088,2025-01-08 06:41:01,602.01,Food Delivery,Small,UPI,Success,
T00000462,M00072,2025-06-16 17:13:10,896.18,Media,Small,Credit Card,Success,
T00000463,M00097,2025-10-03 13:00:34,6125.04,Professional Services,Small,Credit Card,Success,
T00000464,M00045,2025-05-07 03:03:31,2077.72,Media,Small,Wallet,Success,
T00000465,M00089,2025-08-29 01:20:42,4291.14,Education,Small,UPI,Success,
T00000466,M00094,2025-06-19 14:26:55,12966.25,SaaS,Small,UPI,Success,
T00000467,M00082,2025-04-05 11:52:26,4663.85,Education,Large,Debit Card,Success,
T00000468,M00007,2025-12-05 01:52:32,3310.02,Gaming,Small,Net Banking,Success,
T00000469,M00097,2025-05-12 20:29:35,7947.64,Professional Services,Small,Credit Card,Success,
T00000470,M00013,2025-09-03 22:04:54,3673.66,E-commerce,Small,Debit Card,Success,
T00000471,M00014,2025-07-18 01:05:51,4600.1,E-commerce,Large,Credit Card,Success,
T00000472,M00098,2025-11-15 01:09:15,17643.1,SaaS,Medium,Credit Card,Success,
T00000473,M00086,2025-02-27 08:34:08,1145.95,Food Delivery,Large,UPI,Success,
T00000474,M00049,2025-08-22 22:45:55,1688.44,Retail,Medium,Wallet,Success,
T00000475,M00083,2025-10-22 19:48:46,1408.55,Retail,Small,Debit Card,Success,
T00000476,M00039,2025-07-11 21:30:16,1665.75,Gaming,Small,UPI,Success,
T00000477,M00097,2025-08-07 22:23:43,7421.6,Professional Services,Small,Credit Card,Success,
T00000478,M00078,2025-08-08 05:26:41,8808.7,SaaS,Medium,Net Banking,Success,
T00000479,M00084,2025-08-31 12:57:53,269.97,Food Delivery,Small,Net Banking,Success,
T00000480,M00026,2025-06-20 18:53:11,3007.06,Retail,Medium,Credit Card,Success,
T00000481,M00059,2025-06-21 17:40:40,519.12,Retail,Medium,UPI,Success,
T00000482,M00063,2025-05-17 16:20:21,3020.98,Healthcare,Small,Credit Card,Success,
T00000483,M00062,2025-05-01 13:12:39,3908.74,Retail,Medium,Credit Card,Success,
T00000484,M00068,2025-04-22 11:45:06,1514.15,Retail,Medium,Debit Card,Success,
T00000485,M00021,2025-12-02 15:23:38,3034.11,E-commerce,Small,UPI,Success,
T00000486,M00032,2025-05-30 07:38:11,2616.8,Retail,Medium,Credit Card,Success,
T00000487,M00044,2025-08-04 06:36:10,22365.45,Professional Services,Small,Net Banking,Success,
T00000488,M00019,2025-12-20 00:57:34,4002.39,E-commerce,Medium,Wallet,Success,
T00000489,M00041,2025-09-11 03:33:55,5146.27,E-commerce,Small,Wallet,Success,
T00000490,M00098,2025-01-25 00:42:16,16353.47,SaaS,Medium,Credit Card,Success,
T00000491,M00023,2025-11-11 22:45:30,8807.34,Healthcare,Small,Net Banking,Success,
T00000492,M00032,2025-07-15 22:44:15,2231.6,Retail,Medium,Credit Card,Success,
T00000493,M00061,2025-01-16 04:49:51,8082.08,SaaS,Medium,UPI,Success,
T00000494,M00047,2025-07-23 00:21:53,2217.1,Healthcare,Medium,UPI,Success,
T00000495,M00022,2025-05-22 07:46:29,343.91,Food Delivery,Small,Wallet,Success,
T00000496,M00011,2025-05-12 09:48:37,8687.87,Education,Small,UPI,Success,
T00000497,M00004,2025-01-21 08:04:55,2309.04,Education,Medium,UPI,Success,
T00000498,M00019,2025-02-06 16:51:33,2697.44,E-commerce,Medium,Wallet,Success,
T00000499,M00067,2025-05-31 03:02:22,464.19,Food Delivery,Medium,Credit Card,Success,
T00000500,M00072,2025-12-18 23:43:34,1278.88,Media,Small,Credit Card,Success,
T00000501,M00096,2025-02-28 09:34:51,1366.81,Gaming,Small,UPI,Success,
T00000502,M00015,2025-05-16 20:33:57,2978.86,E-commerce,Medium,UPI,Success,
T00000503,M00063,2025-09-12 18:52:23,4505.46,Healthcare,Small,Credit Card,Success,
T00000504,M00065,2025-02-02 21:38:18,1082.23,E-commerce,Large,Debit Card,Success,
T00000505,M00077,2025-05-27 06:54:20,6371.02,Professional Services,Medium,Credit Card,Success,
T00000506,M00006,2025-09-30 22:51:30,2629.88,Retail,Small,UPI,Success,
T00000507,M00014,2025-10-14 21:52:44,6483.53,E-commerce,Large,Credit Card,Success,
T00000508,M00038,2025-09-18 09:06:11,3176.67,Education,Small,Debit Card,Success,
T00000509,M00001,2025-05-21 12:28:56,479.11,Food Delivery,Small,UPI,Success,
T00000510,M00067,2025-05-13 17:10:34,532.42,Food Delivery,Medium,Credit Card,Failed,Authentication Failure
T00000511,M00036,2025-03-16 13:37:06,880.8,Food Delivery,Medium,UPI,Success,
T00000512,M00050,2025-11-24 22:38:34,13930.07,SaaS,Small,Wallet,Success,
T00000513,M00037,2025-07-17 04:00:39,7770.77,Education,Medium,UPI,Success,
T00000514,M00097,2025-01-15 15:49:55,3166.18,Professional Services,Small,Credit Card,Success,
T00000515,M00087,2025-12-07 08:34:21,1911.75,Media,Small,Wallet,Success,
T00000516,M00084,2025-03-05 00:15:13,351.99,Food Delivery,Small,Net Banking,Success,
T00000517,M00048,2025-09-27 01:47:21,813.47,Food Delivery,Medium,Credit Card,Success,
T00000518,M00087,2025-06-19 23:24:42,863.2,Media,Small,Wallet,Success,
T00000519,M00094,2025-05-22 11:30:59,10492.93,SaaS,Small,UPI,Success,
T00000520,M00033,2025-04-21 15:43:14,3231.88,E-commerce,Small,UPI,Success,
T00000521,M00015,2025-11-01 09:32:55,1437.22,E-commerce,Medium,UPI,Success,
T00000522,M00011,2025-11-11 00:55:14,8256.34,Education,Small,UPI,Success,
T00000523,M00048,2025-12-18 01:39:05,869.82,Food Delivery,Medium,Credit Card,Failed,Authentication Failure
T00000524,M00043,2025-06-29 07:10:09,3977.0,Professional Services,Small,Wallet,Success,
T00000525,M00001,2025-10-30 04:38:30,278.15,Food Delivery,Small,UPI,Failed,Bank Decline
T00000526,M00002,2025-11-08 04:16:38,1150.46,Retail,Small,UPI,Success,
T00000527,M00034,2025-12-06 00:58:03,1511.34,Gaming,Medium,Debit Card,Success,
T00000528,M00083,2025-08-04 08:41:39,2249.28,Retail,Small,Debit Card,Failed,Technical Error
T00000529,M00099,2025-11-25 12:17:14,3592.62,Retail,Small,Wallet,Success,
T00000530,M00008,2025-03-04 06:13:09,13667.29,Travel,Small,Credit Card,Success,
T00000531,M00039,2025-12-18 14:03:55,860.26,Gaming,Small,UPI,Success,
T00000532,M00082,2025-12-20 14:31:16,6161.96,Education,Large,Debit Card,Success,
T00000533,M00043,2025-06-25 04:49:03,8022.49,Professional Services,Small,Wallet,Success,
T00000534,M00009,2025-06-03 23:13:07,437.92,Gaming,Small,Credit Card,Success,
T00000535,M00010,2025-04-02 13:36:39,1776.17,Retail,Medium,UPI,Success,
T00000536,M00026,2025-05-04 18:21:29,1895.47,Retail,Medium,Credit Card,Success,
T00000537,M00079,2025-11-22 21:41:23,221.2,Food Delivery,Large,Credit Card,Success,
T00000538,M00011,2025-01-15 21:00:41,5436.83,Education,Small,UPI,Success,
T00000539,M00028,2025-11-19 05:56:18,1040.21,E-commerce,Small,UPI,Success,
T00000540,M00049,2025-07-02 04:25:23,1586.17,Retail,Medium,Wallet,Success,
T00000541,M00037,2025-01-03 00:56:40,7584.81,Education,Medium,UPI,Success,
T00000542,M00024,2025-02-28 01:37:25,792.09,Gaming,Small,Credit Card,Success,
T00000543,M00030,2025-10-10 10:19:10,1952.07,E-commerce,Small,UPI,Success,
T00000544,M00050,2025-04-03 06:58:02,9608.01,SaaS,Small,Wallet,Success,
T00000545,M00033,2025-01-19 13:03:25,4153.51,E-commerce,Small,UPI,Success,
T00000546,M00035,2025-01-25 09:24:18,2727.49,Retail,Small,UPI,Success,
T00000547,M00098,2025-12-18 12:34:49,7452.46,SaaS,Medium,Credit Card,Success,
T00000548,M00005,2025-08-12 07:49:50,25188.25,Travel,Small,Net Banking,Success,
T00000549,M00095,2025-02-25 18:13:59,575.1,E-commerce,Small,Credit Card,Success,
T00000550,M00069,2025-08-10 14:58:16,6717.17,Education,Small,Credit Card,Success,
T00000551,M00084,2025-09-16 00:23:21,343.05,Food Delivery,Small,Net Banking,Success,
T00000552,M00009,2025-07-24 07:13:45,552.31,Gaming,Small,Credit Card,Success,
T00000553,M00013,2025-11-02 09:53:39,3351.27,E-commerce,Small,Debit Card,Success,
